time,AcX,AcY,GyZ
17889,176,-3204,-23628
17910,132,-3320,-23557
17932,8,-3232,-23510
17956,152,-3176,-23425
17978,136,-3196,-23362
17998,196,-3180,-23348
18020,216,-3096,-23300
18077,200,-3020,-23157
18099,212,-3088,-23104
18120,164,-3012,-23038
18142,92,-3132,-23025
18162,120,-3008,-22974
18184,68,-3116,-22907
18205,40,-3000,-22903
18227,148,-2996,-22859
18247,156,-3016,-22831
18269,140,-2984,-22770
18290,268,-3024,-22771
18312,248,-3028,-22762
18333,24,-3076,-22724
18354,224,-3024,-22696
18375,140,-2940,-22703
18397,84,-2952,-22670
18418,136,-3028,-22644
18439,84,-2908,-22627
18463,172,-2932,-22581
18485,196,-2976,-22584
18506,140,-2928,-22550
18564,48,-2992,-22497
18585,152,-2944,-22481
18606,212,-2928,-22429
18627,20,-2832,-22400
18649,-160,-2904,-22376
18670,96,-2996,-22354
18692,-76,-2772,-22342
18712,96,-2808,-22333
18734,-32,-2960,-22258
18755,84,-2928,-22218
18777,52,-2980,-22185
18797,92,-2816,-22138
18819,-84,-2956,-22094
18840,-36,-2784,-22055
18862,-88,-2828,-21978
18890,20,-2844,-21899
18912,132,-2880,-21827
18933,-100,-2812,-21772
18958,-180,-2776,-21677
18979,-136,-2848,-21613
19000,72,-2756,-21520
19058,-60,-2848,-21311
19080,-24,-2856,-21221
19100,-24,-2636,-21150
19122,48,-2636,-21056
19143,32,-2788,-20979
19165,-152,-2736,-20887
19186,-160,-2664,-20785
19208,-16,-2668,-20747
19228,100,-2584,-20657
19250,-32,-2608,-20576
19271,-40,-2648,-20472
19293,-164,-2616,-20385
19314,-40,-2468,-20299
19336,-12,-2516,-20196
19356,28,-2676,-20128
19378,-44,-2544,-20050
19399,-32,-2544,-20005
19421,24,-2520,-19924
19442,60,-2508,-19837
19466,-36,-2540,-19763
19487,8,-2520,-19704
19545,132,-2424,-19521
19566,20,-2572,-19485
19588,4,-2408,-19394
19608,-84,-2388,-19324
19630,-40,-2476,-19249
19651,68,-2444,-19201
19673,12,-2400,-19147
19693,176,-2276,-19120
19715,132,-2304,-19059
19736,-16,-2392,-19027
19758,-40,-2368,-18960
19778,24,-2392,-18912
19800,48,-2208,-18872
19821,128,-2416,-18837
19843,44,-2312,-18794
19863,128,-2180,-18776
19885,64,-2332,-18708
19906,64,-2236,-18668
19928,72,-2200,-18634
19949,244,-2284,-18567
19973,-52,-2212,-18498
20031,256,-2272,-18399
20052,148,-2248,-18384
20073,40,-2364,-18312
20094,48,-2212,-18265
20124,196,-2168,-18195
20146,72,-2092,-18143
20166,76,-2048,-18101
20188,-28,-2124,-18034
20209,132,-2192,-18001
20231,84,-2060,-17941
20251,144,-2056,-17883
20273,132,-2028,-17841
20294,156,-2016,-17766
20316,40,-2124,-17699
20337,64,-2036,-17671
20359,164,-1952,-17619
20379,-16,-2048,-17572
20401,172,-2084,-17499
20422,80,-2048,-17460
20444,76,-1932,-17387
20468,124,-1992,-17333
20526,-4,-1980,-17200
20547,104,-1952,-17158
20569,136,-1968,-17116
20590,88,-1924,-17060
20611,200,-1904,-17001
20632,176,-1808,-16974
20654,148,-1784,-16942
20675,116,-1844,-16907
20697,144,-1888,-16868
20717,28,-1856,-16814
20739,-28,-1908,-16767
20760,16,-1796,-16720
20782,100,-1732,-16661
20802,148,-1756,-16601
20824,16,-1788,-16574
20845,92,-1700,-16513
20867,-40,-1808,-16483
20888,-36,-1772,-16451
20909,32,-1768,-16405
20930,136,-1904,-16372
20952,92,-1788,-16358
21012,80,-1756,-16272
21033,16,-1780,-16220
21055,48,-1760,-16203
21076,32,-1812,-16157
21097,120,-1868,-16124
21118,72,-1656,-16093
21140,-68,-1792,-16066
21161,52,-1856,-16030
21182,24,-1772,-15996
21203,192,-1548,-15957
21225,-24,-1732,-15947
21246,-4,-1732,-15891
21268,-48,-1868,-15843
21289,-20,-1864,-15820
21310,36,-1684,-15780
21344,-24,-1732,-15700
21364,-120,-1776,-15658
,24,-1732,-15631
21410,-56,-1736,-15555
21432,-64,-1696,-15521
21453,-16,-1572,-15489
21511,-88,-1592,-15333
21535,-32,-1716,-15265
21556,-16,-1672,-15202
21577,-16,-1628,-15168
21599,20,-1624,-15108
21620,-76,-1656,-15049
21642,-92,-1604,-14991
21662,-16,-1656,-14956
21684,84,-1632,-14902
21705,-8,-1596,-14863
21727,-100,-1572,-14808
21748,-60,-1756,-14743
21769,-28,-1604,-14707
21790,-164,-1580,-14665
21812,-204,-1620,-14602
21833,12,-1644,-14518
21855,4,-1668,-14500
21875,-64,-1644,-14456
21897,88,-1712,-14389
21918,-20,-1548,-14349
21940,24,-1688,-14306
21997,-136,-1500,-14184
22019,-152,-1592,-14128
22037,0,-1496,-14083
22059,-32,-1572,-14043
22080,92,-1540,-13995
22102,-140,-1584,-13951
22123,-180,-1492,-13890
22145,-152,-1568,-13840
22165,8,-1556,-13743
22187,104,-1456,-13713
22208,-112,-1588,-13650
22230,68,-1508,-13639
22251,-20,-1428,-13581
22273,48,-1580,-13560
22293,-36,-1504,-13486
22315,32,-1420,-13472
22336,-64,-1524,-13424
22358,56,-1512,-13417
22379,96,-1412,-13369
22400,96,-1480,-13337
22421,76,-1436,-13300
22478,32,-1380,-13225
22500,96,-1376,-13181
22550,-68,-1512,-13101
22595,104,-1512,-13018
22639,128,-1392,-12982
22691,48,-1324,-12885
22735,60,-1452,-12826
22780,36,-1364,-12758
22823,160,-1364,-12742
22859,12,-1348,-12682
22881,76,-1308,-12669
22902,64,-1420,-12628
22924,192,-1444,-12622
22944,120,-1376,-12597
22966,192,-1228,-12552
22987,100,-1312,-12553
23009,184,-1388,-12536
23030,132,-1328,-12497
23051,124,-1336,-12483
23072,72,-1364,-12464
23094,84,-1388,-12441
23151,164,-1324,-12348
23173,192,-1316,-12349
23194,140,-1288,-12311
23219,120,-1220,-12312
23240,44,-1236,-12292
23261,248,-1244,-12258
23282,192,-1280,-12244
23304,84,-1312,-12226
,172,-1268,-12221
23349,68,-1160,-12189
23370,184,-1216,-12160
23392,132,-1168,-12152
23413,200,-1260,-12155
23434,104,-1344,-12128
23455,104,-1244,-12107
23477,200,-1128,-12089
23498,128,-1288,-12061
23520,192,-1132,-12068
23540,84,-1232,-12075
23562,76,-1164,-12043
23583,108,-1228,-12030
23641,76,-1116,-11995
23683,52,-1116,-11963
23704,240,-1156,-11940
,172,-1208,-11925
23752,120,-1184,-11925
23774,184,-1304,-11861
23795,108,-1252,-11883
23816,128,-1112,-11863
23837,40,-1084,-11833
23859,132,-1204,-11821
23880,192,-1272,-11809
23902,104,-1156,-11784
23922,96,-1120,-11762
23944,144,-1048,-11740
23965,44,-1156,-11716
23987,116,-1184,-11715
24023,96,-1188,-11677
24044,12,-1132,-11671
24066,92,-1200,-11674
24086,88,-1136,-11643
24108,-40,-1108,-11650
24166,140,-1268,-11580
24187,156,-1168,-11595
24209,100,-1120,-11557
24230,-56,-1128,-11548
24251,-32,-1084,-11523
24275,-8,-1240,-11503
24297,64,-1108,-11470
24318,100,-1148,-11456
24340,108,-1104,-11428
24360,128,-1116,-11431
24382,148,-1024,-11409
24403,64,-1124,-11389
24425,96,-1028,-11374
24445,12,-1096,-11356
24467,56,-1148,-11335
24488,108,-1072,-11301
24510,120,-1060,-11296
24530,36,-1044,-11252
24552,64,-1048,-11256
24573,-84,-1180,-11217
24595,-52,-1068,-11215
24652,40,-1068,-11138
24673,20,-1076,-11146
24694,24,-1012,-11114
24716,32,-1140,-11077
24737,-20,-1200,-11078
24761,72,-1112,-11035
24782,44,-1048,-11013
24804,-104,-1148,-10977
24825,12,-1028,-10960
24847,-4,-1032,-10893
24867,-52,-1004,-10902
24889,56,-1088,-10858
24910,-64,-1072,-10815
24932,4,-1088,-10804
24952,-84,-960,-10746
24974,64,-1028,-10705
24995,16,-1036,-10693
25017,-32,-1044,-10609
25037,68,-1100,-10607
25059,-32,-1068,-10540
25080,-52,-1032,-10505
25138,-116,-976,-10411
25159,-136,-1068,-10359
25181,-12,-1076,-10334
25201,-40,-1008,-10266
25223,-36,-1056,-10214
25244,-76,-1064,-10194
25276,4,-992,-10080
25297,92,-1032,-10078
25319,-36,-1012,-10030
25340,0,-1064,-9980
25361,-164,-1104,-9937
25382,-16,-1076,-9902
25404,-40,-1036,-9854
25425,-72,-1008,-9793
25446,12,-1076,-9756
25467,36,-1004,-9688
25489,72,-1092,-9663
25510,-168,-956,-9588
25531,-64,-1072,-9551
25552,32,-996,-9501
25574,-12,-1008,-9452
25631,-40,-1004,-9344
25653,-244,-1040,-9298
25674,-108,-916,-9250
25695,48,-792,-9195
25716,-40,-1068,-9152
25738,-88,-996,-9125
25758,-136,-860,-9038
25780,-8,-1028,-9028
25804,4,-892,-8965
25826,-48,-1036,-8923
25846,28,-932,-8871
25868,-24,-936,-8841
25889,-64,-888,-8816
25910,-36,-916,-8770
25931,-16,-948,-8758
25953,28,-928,-8713
25974,-116,-924,-8664
25995,-176,-932,-8599
26016,-164,-924,-8569
26038,-72,-1012,-8525
26059,-12,-960,-8483
26116,-16,-880,-8331
26137,-36,-952,-8312
26159,60,-976,-8242
26180,-44,-992,-8219
26201,80,-964,-8166
26222,88,-932,-8143
26243,-144,-768,-8080
26264,-40,-864,-8076
26286,12,-848,-8045
26307,-44,-956,-7990
26332,-28,-1032,-7976
26352,28,-908,-7921
26374,20,-828,-7884
26395,-4,-868,-7860
26416,-4,-864,-7834
26437,-20,-928,-7800
26467,-80,-808,-7731
26487,-48,-900,-7687
26509,56,-840,-7677
26530,24,-832,-7636
26551,56,-916,-7610
26609,44,-824,-7541
26630,-28,-904,-7506
26651,0,-848,-7516
26673,32,-912,-7454
26694,-124,-868,-7460
26715,16,-872,-7411
26736,104,-880,-7413
26758,116,-864,-7407
26778,28,-960,-7375
26800,92,-816,-7368
26821,84,-856,-7337
26843,32,-952,-7323
26863,-56,-872,-7284
26888,-160,-884,-7222
26909,-24,-876,-7210
26931,140,-888,-7175
26951,12,-788,-7151
26973,44,-856,-7129
26994,152,-860,-7111
27016,40,-888,-7077
27036,112,-900,-7073
27094,96,-756,-6991
27115,16,-768,-7005
27137,84,-780,-6970
27157,124,-860,-6935
27179,8,-916,-6913
27200,64,-896,-6896
27220,4,-868,-6871
27242,60,-836,-6842
27264,88,-828,-6837
27284,40,-828,-6808
27305,104,-852,-6812
27327,96,-796,-6767
27347,48,-872,-6745
27369,36,-892,-6713
27390,16,-740,-6691
27411,100,-824,-6680
27436,68,-820,-6658
27457,120,-868,-6610
27479,32,-784,-6618
27499,96,-868,-6597
27521,100,-808,-6559
27579,140,-840,-6516
27599,-32,-796,-6487
27621,108,-916,-6458
27642,56,-868,-6447
27663,28,-712,-6403
27684,152,-764,-6395
27714,212,-732,-6376
27735,100,-804,-6351
27756,108,-732,-6314
27778,-8,-804,-6325
27798,84,-764,-6299
27820,40,-804,-6279
27841,116,-732,-6249
27863,172,-784,-6226
27883,168,-812,-6216
27905,104,-816,-6179
27926,56,-764,-6176
27947,56,-732,-6149
27968,40,-728,-6134
27993,96,-808,-6140
28013,80,-744,-6115
28071,0,-716,-6049
28092,-20,-704,-6049
28113,144,-792,-6015
28135,112,-800,-6004
28155,120,-800,-6004
28177,244,-652,-5984
28198,68,-832,-5952
28219,44,-832,-5963
28240,196,-756,-5952
28262,204,-756,-5952
28282,164,-764,-5935
28304,48,-836,-5910
28325,28,-656,-5870
28347,4,-580,-5870
28367,100,-760,-5856
28389,100,-744,-5818
28410,120,-728,-5802
28431,88,-800,-5814
28452,144,-724,-5764
28474,24,-616,-5734
28494,116,-708,-5733
28553,64,-696,-5660
28576,100,-636,-5655
28598,104,-700,-5623
28619,132,-748,-5593
28641,88,-636,-5580
28661,156,-716,-5552
28683,76,-700,-5549
28704,100,-728,-5508
28725,140,-676,-5469
28746,120,-712,-5444
28768,4,-680,-5437
28788,56,-696,-5400
28810,108,-640,-5356
28831,116,-716,-5338
28853,144,-780,-5309
28873,64,-696,-5271
28895,124,-672,-5265
28924,220,-624,-5214
28945,64,-712,-5195
28966,56,-632,-5147
28988,52,-696,-5120
29045,140,-604,-5048
29066,156,-700,-5036
29087,8,-752,-4977
29112,124,-776,-4947
29133,124,-644,-4892
29154,136,-668,-4897
29175,152,-772,-4844
29197,72,-740,-4826
29217,0,-652,-4804
29239,32,-644,-4768
29260,64,-664,-4728
29281,36,-664,-4701
29302,44,-584,-4663
29324,132,-636,-4642
29345,-4,-636,-4599
29366,112,-588,-4559
29387,44,-632,-4522
29409,176,-636,-4497
29429,176,-560,-4484
29451,120,-544,-4454
29472,104,-492,-4446
29530,16,-616,-4343
29551,112,-640,-4306
29572,120,-572,-4287
29593,56,-608,-4286
29615,4,-536,-4219
29635,-16,-592,-4188
29660,120,-640,-4169
29681,108,-552,-4142
29703,156,-592,-4103
29723,132,-540,-4079
29745,116,-564,-4046
29766,-8,-548,-4006
29788,-20,-576,-3977
29808,172,-624,-3961
29830,108,-632,-3924
29851,64,-548,-3902
29872,12,-600,-3894
29893,88,-628,-3869
29915,28,-608,-3841
29935,52,-560,-3812
29957,60,-552,-3791
30014,164,-492,-3695
30035,88,-536,-3682
30056,120,-580,-3637
30077,92,-548,-3612
30099,116,-496,-3565
30120,24,-616,-3536
30141,76,-588,-3514
30171,184,-600,-3468
30191,36,-628,-3458
30216,72,-588,-3394
30237,12,-544,-3396
30259,156,-548,-3349
30279,-4,-600,-3323
30301,148,-544,-3302
30322,40,-592,-3257
30344,12,-532,-3248
30364,-64,-584,-3206
30386,12,-568,-3180
30407,60,-580,-3160
30428,68,-504,-3132
30449,80,-624,-3123
30507,96,-564,-3042
30528,12,-572,-3006
30548,160,-528,-2981
30570,4,-480,-2958
30592,88,-560,-2915
30612,84,-552,-2921
30633,88,-476,-2919
30655,48,-528,-2869
30675,144,-624,-2833
30697,0,-488,-2823
30718,4,-496,-2800
30739,84,-564,-2777
30764,88,-516,-2742
30785,-20,-488,-2729
30806,-68,-628,-2683
30827,80,-484,-2658
30849,104,-552,-2646
30870,132,-484,-2631
30891,40,-524,-2560
30912,12,-532,-2560
30934,52,-584,-2501
30991,76,-556,-2428
31011,40,-524,-2431
31033,68,-492,-2405
31054,84,-564,-2375
31075,148,-572,-2324
31096,48,-536,-2326
31118,-12,-504,-2287
31138,100,-564,-2258
31160,44,-532,-2232
31181,40,-564,-2200
31202,108,-400,-2175
31223,44,-524,-2168
31245,-28,-452,-2103
31266,148,-520,-2087
31287,36,-496,-2069
31321,20,-464,-2020
31368,104,-508,-1968
31411,-32,-460,-1892
31468,-4,-560,-1847
31511,-60,-508,-1773
31556,84,-500,-1703
31637,-20,-456,-1652
31682,124,-520,-1593
31726,-4,-512,-1531
31757,-52,-512,-1496
31777,140,-500,-1480
31799,48,-504,-1455
31820,28,-568,-1410
31841,8,-488,-1407
31862,36,-484,-1381
31884,12,-512,-1361
31905,-44,-520,-1327
31926,48,-516,-1332
31947,28,-560,-1308
31969,-64,-500,-1280
31989,32,-460,-1250
32011,128,-492,-1240
32032,28,-508,-1214
32053,52,-384,-1204
32077,-16,-484,-1157
32099,48,-496,-1147
32119,-68,-488,-1118
32178,100,-480,-1067
32198,88,-388,-1026
32220,-92,-456,-1006
32241,44,-464,-999
32262,68,-548,-971
32283,12,-376,-939
32305,40,-448,-939
32325,92,-380,-898
32347,20,-492,-869
32367,76,-440,-862
32389,20,-444,-843
32410,32,-360,-837
32431,96,-432,-804
32452,24,-408,-794
32473,-36,-544,-745
32494,92,-520,-732
32516,-32,-560,-724
32536,-52,-524,-703
32558,68,-532,-666
32578,40,-448,-654
32600,20,-416,-637
32658,92,-404,-578
32683,36,-364,-560
32703,92,-464,-558
32724,-40,-360,-513
32746,84,-500,-501
32766,152,-472,-483
32788,40,-388,-472
32808,132,-576,-467
32838,-4,-544,-450
32860,44,-492,-404
32881,76,-524,-385
32902,64,-408,-362
32923,68,-496,-362
32945,108,-484,-350
32965,128,-536,-316
32987,-48,-576,-306
33008,60,-492,-292
33029,116,-488,-268
33050,132,-512,-273
33072,72,-460,-237
33092,-4,-432,-242
33150,12,-500,-203
33171,112,-560,-173
33192,-16,-480,-147
33214,72,-356,-158
33234,64,-504,-110
33259,96,-584,-95
33280,24,-468,-80
33301,32,-448,-97
33323,44,-436,-86
33343,96,-460,-28
33364,0,-492,-36
33385,48,-544,-24
33406,36,-452,-7
33427,-16,-500,-14
33448,104,-528,21
33469,12,-512,27
33490,-16,-492,46
33512,-20,-532,38
33532,48,-468,52
33554,72,-500,79
33574,92,-456,80
33633,20,-492,73
33653,144,-424,66
33675,48,-420,56
33696,-4,-456,66
33717,-4,-448,65
33738,188,-444,67
33759,48,-472,53
33780,-40,-428,91
33801,104,-520,60
33822,20,-452,90
33843,56,-404,52
33864,88,-508,63
33889,32,-476,41
33909,68,-436,41
33931,104,-464,72
33951,96,-536,67
33973,16,-464,75
33994,72,-420,79
34015,0,-480,53
34044,104,-464,56
34066,48,-504,75
34123,128,-428,64
34145,108,-472,68
34165,120,-460,74
34187,92,-392,67
34207,40,-460,54
34229,84,-448,67
34250,56,-400,66
34271,64,-544,70
34292,36,-504,79
34313,92,-472,44
34334,80,-432,70
34355,36,-480,71
34376,156,-512,62
34398,84,-544,77
34418,76,-472,67
34440,192,-428,54
34460,100,-432,63
34482,-28,-496,67
34502,36,-460,61
34527,80,-444,72
34548,188,-456,60
34606,60,-524,69
34627,88,-436,54
34648,24,-444,81
34669,-20,-456,72
34690,8,-512,60
34711,52,-492,78
34733,108,-540,41
34753,96,-456,61
34775,100,-444,79
34795,24,-472,49
34817,44,-496,81
34837,-24,-392,50
34859,36,-504,70
34879,-20,-512,71
34900,8,-392,59
34922,28,-524,53
34942,36,-520,55
34964,64,-472,56
34984,60,-508,72
35006,4,-496,82
35026,28,-404,72
35085,80,-536,77
35105,168,-488,57
35127,56,-432,81
35148,92,-572,71
35169,56,-392,57
35193,-44,-408,77
35214,44,-428,49
35235,144,-552,65
35257,140,-588,69
35287,-20,-588,54
35308,20,-368,73
35329,112,-440,73
35350,240,-440,40
35372,-12,-488,68
35392,-16,-380,67
35414,80,-488,66
35435,52,-412,52
35456,80,-408,81
35477,48,-448,73
35497,44,-408,56
35519,164,-404,48
35576,24,-388,69
35598,28,-544,63
35619,108,-544,71
35640,-12,-584,49
35661,72,-508,62
35682,40,-460,73
35703,92,-524,54
35725,-40,-440,88
35745,152,-496,52
35767,64,-500,61
35787,12,-516,63
35809,160,-504,60
35833,96,-400,59
35854,88,-504,65
35875,28,-492,66
35896,16,-428,84
35917,40,-436,50
35939,100,-536,49
35959,24,-440,58
35981,36,-436,42
36001,72,-444,74
36060,72,-480,42
36080,96,-464,65
36102,120,-456,77
36123,20,-508,63
36144,64,-484,74
36165,24,-544,67
36186,-44,-536,68
36207,-108,-484,72
36229,104,-468,58
36249,148,-508,67
36271,84,-408,65
36291,4,-520,60
36313,84,-484,69
36334,144,-492,70
36355,104,-536,66
36376,116,-516,63
36398,172,-472,57
36418,132,-512,48
36440,60,-436,85
36464,124,-480,51
36493,76,-376,48
36551,52,-448,64
36572,64,-428,65
36593,24,-480,65
36614,20,-472,68
36635,68,-576,74
36656,40,-408,62
36677,104,-484,49
36698,68,-404,70
36719,80,-392,46
36741,120,-488,76
36761,44,-452,69
36783,112,-516,59
36803,12,-396,66
